More Info|Industry: REIT - Hotel/Motel |Financial|REIT - Hotel/Motel
LEP.AX|ALE Property Group |Financial|REIT - Hotel/Motel
AHP|Ashford Hospitality Prime, Inc |Financial|REIT - Hotel/Motel
AHD.DE|Ashford Hospitality Trust |Financial|REIT - Hotel/Motel
AHT|Ashford Hospitality Trust, Inc |Financial|REIT - Hotel/Motel
J85.SI|CDL Hospitality Trusts |Financial|REIT - Hotel/Motel
CLDT|Chatham Lodging Trust |Financial|REIT - Hotel/Motel
CHSP|Chesapeake Lodging Trust |Financial|REIT - Hotel/Motel
HBO.DE|Diamondrock Hospitality Co |Financial|REIT - Hotel/Motel
DRH|Diamondrock Hospitality Co. |Financial|REIT - Hotel/Motel
Q5T.SI|Far East Hospitality Trust |Financial|REIT - Hotel/Motel
FCH|FelCor Lodging Trust Incorpora |Financial|REIT - Hotel/Motel
FMU.PA|Fonci̬re des Murs |Financial|REIT - Hotel/Motel
H3U.DE|Hersha Hospitality Trust |Financial|REIT - Hotel/Motel
HT|Hersha Hospitality Trust |Financial|REIT - Hotel/Motel
HPO.DE|Hospitality Properties Trust |Financial|REIT - Hotel/Motel
HMT.DE|Host Hotels & Resorts Inc |Financial|REIT - Hotel/Motel
HST|Host Hotels & Resorts, Inc. |Financial|REIT - Hotel/Motel
IHT|Innsuites Hospitality Trust |Financial|REIT - Hotel/Motel
INN-UN.TO|InnVest Real Estate Inves |Financial|REIT - Hotel/Motel
LTN.AX|Lantern Hotel Group Ltd |Financial|REIT - Hotel/Motel
LH9.DE|LaSalle Hotel Properties |Financial|REIT - Hotel/Motel
LHO|LaSalle Hotel Properties |Financial|REIT - Hotel/Motel
SK7.SI|OUE Hospitality Trust |Financial|REIT - Hotel/Motel
PD0.DE|Pebblebrook Hotel Trust |Financial|REIT - Hotel/Motel
PEB|Pebblebrook Hotel Trust |Financial|REIT - Hotel/Motel
1881.HK|Regal Real Estate Invt |Financial|REIT - Hotel/Motel
RLJ|RLJ Lodging Trust |Financial|REIT - Hotel/Motel
GAJ.DE|Ryman Hospitality |Financial|REIT - Hotel/Motel
RHP|Ryman Hospitality Properties, |Financial|REIT - Hotel/Motel
SOHO|Sotherly Hotels Inc. |Financial|REIT - Hotel/Motel
SOHO|Sotherly Hotels Inc. |Financial|REIT - Hotel/Motel
SOHOF|Sotherly Hotels Inc. |Financial|REIT - Hotel/Motel
RX1.DE|Strategic Hotels & Resorts Inc |Financial|REIT - Hotel/Motel
BEE|Strategic Hotels & Resorts, In |Financial|REIT - Hotel/Motel
UF2.DE|Sunstone Hotel Investors Inc |Financial|REIT - Hotel/Motel
SHO|Sunstone Hotel Investors Inc. |Financial|REIT - Hotel/Motel
SPPR|Supertel Hospitality, Inc. |Financial|REIT - Hotel/Motel
TPH.TO|Temple Hotels Inc |Financial|REIT - Hotel/Motel
XHR|Xenia Hotels & Resorts, Inc. |Financial|REIT - Hotel/Motel
